1.000000000000000000e+00,7.794099999999999639e-02,4.090000000000000211e-04,5.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.199999999999999956e-01,9.599999999999999645e-01,7.347872746196191240e-01,6.181003047222699553e-01,9.997662190222497136e-01,1.961919399973545419e-01
1.000000000000000000e+00,1.696370000000000100e-01,6.610000000000000207e-04,5.000000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.933333333333333293e-01,1.849999999999999978e-01,1.057679922173892839e+00,1.261321069919433935e+00,9.891609824963006892e-01,5.053592251618233000e-01
1.000000000000000000e+00,2.140990000000000115e-01,4.279999999999999950e-04,5.000000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+00,9.666666666666666463e-02,1.900000000000000022e-01,1.603253631130969969e+00,1.331695500498890183e+00,1.713662049064142323e+00,3.066303933994423692e-01
1.000000000000000000e+00,4.543762330000000134e+02,7.370000000000000249e-04,5.000000000000000000e+02,1.000000000000000000e+01,2.000000000000000000e+00,2.666666666666666838e-02,1.100000000000000006e-01,1.703820026335196358e+00,2.077845139993027779e+00,2.945182843931367422e+00,3.997116726467829784e-01
2.000000000000000000e+00,9.967000000000000165e-03,3.170000000000000075e-04,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.666666666666666574e-01,5.000000000000000000e-01,1.668354570905608236e+00,1.218536064496924753e+00,1.459201852948698974e+00,4.772636169412458607e-01
2.000000000000000000e+00,9.088999999999999857e-03,2.799999999999999755e-04,2.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.166666666666666852e-01,2.500000000000000000e-01,1.083575608624867792e+00,9.535759086200558121e-01,1.357287809022643676e+00,4.483778099394940542e-01
2.000000000000000000e+00,1.488399999999999966e-02,2.900000000000000017e-04,5.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.333333333333333481e-01,5.500000000000000444e-01,1.191833613704456507e+00,1.370322407891449101e+00,8.238764299865939389e-01,3.046112336080776806e-01
2.000000000000000000e+00,2.988999999999999990e-02,3.069999999999999812e-04,1.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.166666666666666685e-01,2.000000000000000111e-01,1.024313241675323560e+00,1.567433712218614161e+00,1.829388715635306806e+00,4.951172263513468619e-01
2.000000000000000000e+00,2.875199999999999978e-02,3.179999999999999776e-04,2.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,7.866114236735445298e-01,1.141422413531973934e+00,4.293991876078870340e-01,2.200517655471734557e-01
2.000000000000000000e+00,2.707499999999999837e-02,3.750000000000000078e-04,5.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,3.233333333333333059e-01,6.850000000000000533e-01,1.207973727559636057e+00,3.409941879314213331e-01,1.018184901048330149e+00,2.128996626147523774e-01
2.000000000000000000e+00,4.706899999999999973e-02,4.150000000000000043e-04,7.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,2.976190476190476164e-01,3.142857142857142794e-01,7.052016547437613136e-02,5.777209877408604477e-01,1.179935844292118619e+00,1.186433494028798497e-01
2.000000000000000000e+00,8.891300000000000592e-02,4.699999999999999859e-04,1.000000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,4.933333333333333459e-01,5.050000000000000044e-01,1.722760793489364284e+00,8.620120726985929238e-01,4.990796449770600329e-01,1.571932998813203863e-01
2.000000000000000000e+00,1.030299999999999966e-02,2.820000000000000241e-04,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.777923259147417667e+00,8.306202967682939642e-01,2.108286895577447861e+00,4.747500040852077330e-01
2.000000000000000000e+00,1.611900000000000138e-02,2.910000000000000260e-04,2.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e-01,1.250000000000000000e-01,1.365863688504866502e+00,9.312694432898749319e-01,1.125122031178288795e+00,4.444839807700166623e-01
2.000000000000000000e+00,1.378000000000000058e-02,2.939999999999999905e-04,5.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,2.999999999999999889e-01,3.499999999999999778e-01,1.058715141348219202e+00,1.252757358530162124e+00,1.820102995625965336e+00,3.233815823120136934e-01
2.000000000000000000e+00,2.289499999999999869e-02,3.009999999999999980e-04,1.000000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,2.833333333333333259e-01,2.750000000000000222e-01,1.461016279943504692e+00,6.013283716614441499e-01,1.091030879268831244e+00,2.157483548987151334e-01
